date,sample_period,village,household,specimen_id,sample_id,cryo_id,coliform,chicken_breed,box_number,isolate_number,drug_code,drug_name,drug_class,halo_ring,round_halo_ring,drug_result,result_category
12-Jun-15,0,1,10,15-6-T-H10-C3-1,C10P3.1,68.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.01,28,0,
12-Jun-15,0,0,7,15-6-P-H7-C3-2,C7P3.2,103.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.01,28,0,
12-Jun-15,0,0,3,15-6-P-H3-C1-1,C3P1.1,81.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.01,28,0,
2-Jul-15,1,1,2,15-7-T-H2-C1-1,2C2P1.1,20.1,mu_pos,0,1,1,C,Chloramphenicol,Chloramphenicol,28.02,28,0,
2-Jul-15,1,1,2,15-7-T-H2-C3-1,2C2P3.1,21.1,mu_pos,0,1,1,C,Chloramphenicol,Chloramphenicol,28.02,28,0,
2-Jul-15,1,1,4,15-7-T-H4-C6-3,2C4P6.3,40.3,mu_pos,0,2,3,CTX,cefotaxime,beta-lactam,28.02,28,0,
2-Jul-15,1,1,5,15-7-T-H5-C4-1,2C5P4.1,46.1,mu_pos,0,3,2,CTX,cefotaxime,beta-lactam,28.02,28,0,
10-Jun-15,0,1,2,15-6-T-H2-C3-3,C2P3.3,18.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,28.02,28,0,
12-Jun-15,0,0,4,15-6-P-H4-C3-1,C4P3.1,88.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.03,28,0,
12-Jun-15,0,0,5,15-6-P-H5-C2-1,C5P2.1,91.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.03,28,0,
2-Jul-15,1,1,3,15-7-T-H3-C9-1,2C3P9.1,33.1,mu_pos,0,2,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.03,28,0,
12-Jun-15,0,0,9,15-6-T-H1-C1-1,C1P1.1,11.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.04,28,0,
12-Jun-15,0,0,9,15-6-T-H1-C1-1,C1P1.1,11.1,mu_pos,0,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.04,28,0,
12-Jun-15,0,0,8,15-6-P-H8-C2-3,C8P2.3,107.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,28.05,28,0,
12-Jun-15,0,1,6,15-6-T-H6-B9-3,C6B9.3,49.3,mu_pos,1,,3,ENO,enrofloxacin ,fluoroquinolone,28.05,28,0,
2-Jul-15,1,1,3,15-7-T-H3-C2-2,2C3P2.2,26.2,mu_pos,0,2,2,ENO,enrofloxacin ,fluoroquinolone,28.05,28,0,
2-Jul-15,1,1,9,15-7-T-H9-C5-3,2C9P5.3,74.3,mu_pos,0,4,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.06,28,0,
2-Jul-15,1,1,9,15-7-T-H9-C1-3,2C9P1.3,70.3,mu_pos,0,4,3,G,sulfisoxazole,sulfonamide,28.07,28,0,
12-Jun-15,0,0,4,15-6-P-H4-C4-3,C4P1.3,86.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,28.08,28,0,
12-Jun-15,0,0,6,15-6-P-H6-C2-1,C6P2.1,97.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.08,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C4-1,C9P4.1,64.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.09,28,0,
2-Jul-15,1,1,3,15-7-T-H3-C3-3,2C3P3.3,27.3,mu_pos,0,2,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.09,28,0,
2-Jul-15,1,1,9,15-7-T-H9-C9-2,2C9P9.2,78.2,mu_pos,0,4,2,S,streptomycin ,aminoglycoside,28.09,28,0,
12-Jun-15,0,0,7,15-6-P-H7-C4-3,C7P4.3,104.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,28.09,28,0,
10-Jun-15,0,1,4,15-6-T-H4-C4-3,C4P3.3,27.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,28.1,28,0,
12-Jun-15,0,0,1,15-6-P-H1-C3-2,C1P3.2,73.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.1,28,0,
12-Jun-15,0,1,6,15-6-T-H6-B1-3,C6B1.3,41.3,mu_pos,1,,3,CTX,cefotaxime,beta-lactam,28.12,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C5-1,C9P5.1,65.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.12,28,0,
2-Jul-15,1,1,9,15-7-T-H9-C9-2,2C9P9.2,78.2,mu_pos,0,4,2,CIP,ciprofloxacin,fluoroquinolone,28.12,28,0,
2-Jul-15,1,1,7,15-7-T-H7-C10-1,2C7P10.1,66.1,mu_pos,0,3,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.12,28,0,
10-Jun-15,0,1,2,15-6-T-H2-C3-1,C2P3.1,18.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.16,28,0,
12-Jun-15,0,0,7,15-6-P-H7-C1-3,C7P1.3,101.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.16,28,0,
12-Jun-15,0,0,7,15-6-P-H7-C2-3,C7P2.3,102.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.17,28,0,
2-Jul-15,1,1,2,15-7-T-H2-C3-3,2C2P3.3,21.3,mu_pos,0,1,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.17,28,0,
12-Jun-15,0,0,8,15-6-P-H8-C1-2,C8P1.2,106.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.18,28,0,
10-Jun-15,0,1,5,15-6-T-H5-C2-1,C5P2.1,32.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.2,28,0,
12-Jun-15,0,1,8,15-6-T-H8-C1-1,C8P1.1,56.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.2,28,0,
10-Jun-15,0,1,1,15-6-T-H1-C5-2,C1P5.2,15.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.2,28,0,
12-Jun-15,0,0,7,15-6-P-H7-C2-2,C7P2.2,102.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.22,28,0,
12-Jun-15,0,0,2,15-6-P-H2-C4-1,C2P4.1,79.1,mu_pos,0,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.22,28,0,
2-Jul-15,1,1,6,15-7-T-H6-B3-2,2C6B3.2,50.2,mu_pos,1,3,2,ENO,enrofloxacin ,fluoroquinolone,28.24,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C2-2,C9P2.2,62.2,mu_pos,0,,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.25,28,0,
10-Jun-15,0,1,5,15-6-T-H5-C5-3,C5P5.3,35.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,28.26,28,0,
12-Jun-15,0,0,3,15-6-P-H3-C5-2,C3P5.2,85.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.26,28,0,
12-Jun-15,0,0,4,15-6-P-H4-C5-2,C4P5.2,90.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.26,28,0,
12-Jun-15,0,0,5,15-6-P-H5-C2-3,C5P2.3,92.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,28.27,28,0,
12-Jun-15,0,0,10,15-6-P-H10-C2-2,C10P2.2,117.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.28,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C2-3,C9P2.3,62.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.28,28,0,
2-Jul-15,1,1,4,15-7-T-H4-C8-3,2C4P8.3,42.3,mu_pos,0,2,3,CTX,cefotaxime,beta-lactam,28.29,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C1-2,C9P1.2,61.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.29,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C5-2,C9P5.2,65.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.31,28,0,
12-Jun-15,0,0,4,15-6-P-H4-C4-1,C4P4.1,89.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.31,28,0,
10-Jun-15,0,1,5,15-6-T-H5-C5-1,C5P5.1,35.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.31,28,0,
2-Jul-15,1,1,6,15-7-T-H6-B8-2,2C6B8.2,55.2,mu_pos,1,3,2,CIP,ciprofloxacin,fluoroquinolone,28.31,28,0,
12-Jun-15,0,0,9,15-6-P-H9-C1-2,C9P1.2,111.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.32,28,0,
12-Jun-15,0,0,9,15-6-P-H9-C5-1,C9P5.1,115.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.32,28,0,
12-Jun-15,0,0,10,15-6-P-H10-C1-1,C10P1.1,116.1,mu_pos,0,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.32,28,0,
2-Jul-15,1,1,6,15-7-T-H6-C1-2,2C6P1.2,47.2,mu_pos,0,3,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.32,28,0,
12-Jun-15,0,1,7,15-6-T-H7-C2-2,C7P2.2,52.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.32,28,0,
10-Jun-15,0,1,3,15-6-T-H3-C1-1,C3P1.1,21.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.33,28,0,
12-Jun-15,0,0,9,15-6-P-H9-C5-2,C9P5.2,115.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.33,28,0,
12-Jun-15,0,1,6,15-6-T-H6-B6-2,C6B6.2,46.2,mu_pos,1,,2,CTX,cefotaxime,beta-lactam,28.34,28,0,
10-Jun-15,0,1,2,15-6-T-H2-C3-1,C2P3.1,18.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.34,28,0,
10-Jun-15,0,1,2,15-6-T-H2-C5-2,C2P5.2,20.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.34,28,0,
12-Jun-15,0,1,7,15-6-T-H7-C3-1,C7P3.1,53.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.35,28,0,
12-Jun-15,0,0,1,15-6-P-H1-C5-3,C1P5.3,75.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.35,28,0,
10-Jun-15,0,1,5,15-6-T-H5-C5-1,C5P5.1,35.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.36,28,0,
2-Jul-15,1,1,10,15-7-T-H10-C6-1,2C10P6.1,85.1,mu_pos,0,4,1,C,Chloramphenicol,Chloramphenicol,28.37,28,0,
10-Jun-15,0,1,5,15-6-T-H5-C5-1,C5P5.1,35.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.37,28,0,
2-Jul-15,1,1,3,15-7-T-H3-C3-1,2C3P3.1,27.1,mu_pos,0,2,1,CTX,cefotaxime,beta-lactam,28.37,28,0,
12-Jun-15,0,0,5,15-6-P-H5-C4-2,C5P4.2,94.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.38,28,0,
10-Jun-15,0,1,1,15-6-T-H1-C5-3,C1P5.3,15.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,28.38,28,0,
12-Jun-15,0,0,3,15-6-P-H3-C5-2,C3P5.2,85.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.39,28,0,
2-Jul-15,1,1,4,15-7-T-H4-C8-2,2C4P8.2,42.2,mu_pos,0,2,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.39,28,0,
10-Jun-15,0,1,2,15-6-T-H2-C3-1,C2P3.1,18.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.4,28,0,
2-Jul-15,1,1,9,15-7-T-H9-C7-1,2C9P7.1,76.1,mu_pos,0,4,1,C,Chloramphenicol,Chloramphenicol,28.41,28,0,
12-Jun-15,0,0,4,15-6-P-H4-C5-1,C4P5.1,90.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.41,28,0,
12-Jun-15,0,0,8,15-6-P-H8-C2-1,C8P2.1,107.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.41,28,0,
10-Jun-15,0,1,2,15-6-T-H2-C3-2,C2P3.2,18.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.42,28,0,
12-Jun-15,0,0,10,15-6-P-H10-C1-2,C10P1.2,116.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,28.42,28,0,
2-Jul-15,1,1,10,15-7-T-H10-C6-1,2C10P6.1,85.1,mu_pos,0,4,1,G,sulfisoxazole,sulfonamide,28.43,28,0,
2-Jul-15,1,1,9,15-7-T-H9-C10-1,2C9P10.1,79.1,mu_pos,0,4,1,C,Chloramphenicol,Chloramphenicol,28.45,28,0,
12-Jun-15,0,0,4,15-6-P-H4-C3-2,C4P3.2,88.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.45,28,0,
12-Jun-15,0,0,4,15-6-P-H4-C3-3,C4P3.3,88.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.46,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C1-3,C9P1.3,61.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,28.47,28,0,
12-Jun-15,0,0,3,15-6-P-H3-C1-1,C3P1.1,81.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.47,28,0,
12-Jun-15,0,0,8,15-6-P-H8-C1-2,C8P1.2,106.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.47,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C1-3,C9P1.3,61.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.47,28,0,
12-Jun-15,0,0,6,15-6-P-H6-C4-1,C6P4.1,99.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.48,28,0,
12-Jun-15,0,1,9,15-6-T-H9-C2-2,C9P2.2,62.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.49,28,0,
12-Jun-15,0,0,3,15-6-P-H3-C2-3,C3P2.3,82.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.49,28,0,
12-Jun-15,0,0,7,15-6-P-H7-C4-1,C7P4.1,104.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.52,29,0,
2-Jul-15,1,1,9,15-7-T-H9-C9-1,2C9P9.1,78.1,mu_pos,0,4,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.52,29,0,
12-Jun-15,0,1,9,15-6-T-H9-C5-2,C9P5.2,65.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.53,29,0,
2-Jul-15,1,1,7,15-7-T-H7-C4-3,2C7P4.3,61.3,mu_pos,0,3,3,CIP,ciprofloxacin,fluoroquinolone,28.53,29,0,
12-Jun-15,0,0,3,15-6-P-H3-C1-2,C3P1.2,81.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.54,29,0,
10-Jun-15,0,1,4,15-6-T-H4-C4-3,C4P4.3,29.3,mu_neg,0,,3,ENO,enrofloxacin ,fluoroquinolone,28.54,29,0,
2-Jul-15,1,1,1,15-7-T-H1-C9-1,2C1P9.1,8.1,mu_pos,0,1,1,ENO,enrofloxacin ,fluoroquinolone,28.54,29,0,
12-Jun-15,0,0,4,15-6-P-H5-C1-3,C5P1.3,90.3,mu_pos,0,,3,ENO,enrofloxacin ,fluoroquinolone,28.55,29,0,
2-Jul-15,1,1,9,15-7-T-H9-C5-1,2C9P5.1,74.1,mu_pos,0,4,1,C,Chloramphenicol,Chloramphenicol,28.56,29,0,
12-Jun-15,0,1,6,15-6-T-H6-B3-3,C6B3.3,43.3,mu_pos,1,,3,CTX,cefotaxime,beta-lactam,28.56,29,0,
12-Jun-15,0,0,5,15-6-P-H5-C4-2,C5P4.2,94.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.56,29,0,
2-Jul-15,1,1,9,15-7-T-H9-C3-3,2C9P3.3,72.3,mu_pos,0,4,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.56,29,0,
12-Jun-15,0,1,7,15-6-T-H7-C3-3,C7P3.3,53.3,mu_pos,0,,3,Te,tetracycline,tetracycline,28.57,29,0,
12-Jun-15,0,0,10,15-6-P-H10-C2-1,C10P2.1,117.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.58,29,0,
2-Jul-15,1,1,1,15-7-T-H1-B10-2,2C1B10.2,19.2,mu_pos,1,1,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.59,29,0,
12-Jun-15,0,0,5,15-6-P-H5-C5-3,C5P5.3,95.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.6,29,0,
12-Jun-15,0,0,4,15-6-P-H4-C3-2,C4P3.2,88.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.61,29,0,
12-Jun-15,0,1,9,15-6-T-H9-C4-3,C9P4.3,64.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.61,29,0,
12-Jun-15,0,1,9,15-6-T-H9-C2-3,C9P2.3,62.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,28.62,29,0,
12-Jun-15,0,1,8,15-6-T-H8-C3-2,C8P3.2,58.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.63,29,0,
2-Jul-15,1,1,3,15-7-T-H3-C4-1,2C3P4.1,28.1,mu_pos,0,2,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.63,29,0,
2-Jul-15,1,1,7,15-7-T-H7-C4-3,2C7P4.3,61.3,mu_pos,0,3,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.63,29,0,
10-Jun-15,0,1,4,15-6-T-H4-C4-2,C4P4.2,29.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.63,29,0,
2-Jul-15,1,1,10,15-7-T-H10-C7-2,2C10P7.2,86.2,mu_pos,0,4,2,C,Chloramphenicol,Chloramphenicol,28.64,29,0,
12-Jun-15,0,0,6,15-6-P-H6-C2-3,C6P2.3,97.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.64,29,0,
12-Jun-15,0,1,10,15-6-T-H10-C4-1,C10P4.1,69.1,mu_pos,0,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.64,29,0,
10-Jun-15,0,1,3,15-6-T-H3-C2-1,C3P2.1,22.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.64,29,0,
10-Jun-15,0,1,6,15-6-T-H6-C3-1,C6P3.1,38.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.65,29,0,
12-Jun-15,0,0,3,15-6-P-H3-C1-1,C3P1.1,81.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.65,29,0,
12-Jun-15,0,0,3,15-6-P-H3-C1-3,C3P1.3,81.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,28.65,29,0,
12-Jun-15,0,0,3,15-6-P-H3-C3-3,C3P3.3,83.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,28.65,29,0,
2-Jul-15,1,1,7,15-7-T-H7-C1-1,2C7P1.1,58.1,mu_pos,0,3,1,CIP,ciprofloxacin,fluoroquinolone,28.65,29,0,
12-Jun-15,0,0,3,15-6-P-H3-C4-1,C3P4.1,84.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.65,29,0,
12-Jun-15,0,0,7,15-6-P-H7-C1-1,C7P1.1,101.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.65,29,0,
12-Jun-15,0,0,5,15-6-P-H5-C5-2,C5P5.2,95.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.66,29,0,
2-Jul-15,1,1,3,15-7-T-H3-C8-1,2C3P8.1,32.1,mu_pos,0,2,1,ENO,enrofloxacin ,fluoroquinolone,28.66,29,0,
10-Jun-15,0,1,4,15-6-T-H4-C4-2,C4P4.2,29.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.67,29,0,
12-Jun-15,0,0,4,15-6-P-H4-C4-2,C4P1.2,86.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.68,29,0,
12-Jun-15,0,0,10,15-6-T-H1-C2-3,C1P2.3,12.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.69,29,0,
12-Jun-15,0,1,9,15-6-T-H9-C2-1,C9P2.1,62.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.7,29,0,
2-Jul-15,1,1,9,15-7-T-H9-C1-2,2C9P1.2,70.2,mu_pos,0,4,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.7,29,0,
10-Jun-15,0,1,5,15-6-T-H5-C4-1,C5P4.1,34.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.71,29,0,
12-Jun-15,0,0,1,15-6-P-H1-C3-2,C1P3.2,73.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.72,29,0,
12-Jun-15,0,0,2,15-6-P-H2-C1-3,C2P1.3,76.3,mu_pos,0,,3,G,sulfisoxazole,sulfonamide,28.72,29,0,
12-Jun-15,0,0,1,15-6-P-H1-C4-3,C1P4.3,74.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,28.73,29,0,
12-Jun-15,0,0,10,15-6-P-H10-C2-1,C10P2.1,117.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.73,29,0,
2-Jul-15,1,1,1,15-7-T-H1-B2-1,2C1B2.1,11.1,mu_pos,1,1,1,C,Chloramphenicol,Chloramphenicol,28.74,29,0,
12-Jun-15,0,1,6,15-6-T-H6-B10-3,C6B10.3,50.3,mu_pos,1,,3,CTX,cefotaxime,beta-lactam,28.74,29,0,
12-Jun-15,0,1,8,15-6-T-H8-C3-2,C8P3.2,58.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.74,29,0,
2-Jul-15,1,1,4,15-7-T-H4-C1-3,2C4P1.3,35.3,mu_pos,0,2,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.74,29,0,
2-Jul-15,1,1,6,15-7-T-H6-B3-2,2C6B3.2,50.2,mu_pos,1,3,2,C,Chloramphenicol,Chloramphenicol,28.75,29,0,
10-Jun-15,0,1,6,15-6-T-H6-C2-3,C6P2.3,37.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.75,29,0,
10-Jun-15,0,1,4,15-6-T-H4-C4-1,C4P4.1,29.1,mu_neg,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.75,29,0,
10-Jun-15,0,1,4,15-6-T-H4-C4-1,C4P4.1,29.1,mu_neg,0,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.75,29,0,
12-Jun-15,0,1,10,15-6-T-H10-C4-1,C10P4.1,69.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.75,29,0,
10-Jun-15,0,1,1,15-6-T-H1-C4-1,C1P4.1,14.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.76,29,0,
2-Jul-15,1,1,6,15-7-T-H6-C1-3,2C6P1.3,47.3,mu_pos,0,3,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.76,29,0,
12-Jun-15,0,0,4,15-6-P-H4-C2-2,C4P2.2,87.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.77,29,0,
12-Jun-15,0,0,10,15-6-P-H10-C1-3,C10P1.3,116.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.77,29,0,
2-Jul-15,1,1,2,15-7-T-H2-C3-2,2C2P3.2,21.2,mu_pos,0,1,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.78,29,0,
10-Jun-15,0,1,4,15-6-T-H4-C3-2,C4P3.2,28.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.78,29,0,
2-Jul-15,1,1,6,15-7-T-H6-B1-2,2C6B1.2,48.2,mu_pos,1,3,2,CTX,cefotaxime,beta-lactam,28.79,29,0,
10-Jun-15,0,1,6,15-6-T-H6-C1-1,C6P1.1,36.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.8,29,0,
12-Jun-15,0,0,10,15-6-P-H10-C5-2,C10P5.2,120.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.8,29,0,
12-Jun-15,0,0,9,15-6-P-H9-C5-3,C9P5.3,115.3,mu_pos,0,,3,CTX,cefotaxime,beta-lactam,28.81,29,0,
12-Jun-15,0,0,9,15-6-T-H1-C1-2,C1P1.2,11.2,mu_pos,0,,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.81,29,0,
12-Jun-15,0,1,8,15-6-T-H8-C2-2,C8P2.2,57.2,mu_pos,0,,2,ENO,enrofloxacin ,fluoroquinolone,28.81,29,0,
12-Jun-15,0,0,7,15-6-P-H7-C1-1,C7P1.1,101.1,mu_pos,0,,1,CTX,cefotaxime,beta-lactam,28.82,29,0,
12-Jun-15,0,1,10,15-6-T-H10-C5-1,C10P5.1,70.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.82,29,0,
12-Jun-15,0,0,9,15-6-P-H9-C5-2,C9P5.2,115.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,28.83,29,0,
2-Jul-15,1,1,1,15-7-T-H1-C2-1,2C1P2.1,1.1,mu_pos,0,1,1,Te,tetracycline,tetracycline,28.83,29,0,
12-Jun-15,0,0,7,15-6-P-H7-C2-1,C7P2.1,102.1,mu_pos,0,,1,CIP,ciprofloxacin,fluoroquinolone,28.84,29,0,
12-Jun-15,0,1,10,15-6-T-H10-C2-3,C10P2.3,67.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.84,29,0,
2-Jul-15,1,1,4,15-7-T-H4-C2-3,2C4P2.3,36.3,mu_pos,0,2,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.84,29,0,
2-Jul-15,1,1,7,15-7-T-H7-C10-1,2C7P10.1,66.1,mu_pos,0,3,1,C,Chloramphenicol,Chloramphenicol,28.85,29,0,
12-Jun-15,0,0,1,15-6-P-H1-C3-3,C1P3.3,73.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.85,29,0,
10-Jun-15,0,1,2,15-6-T-H2-C1-1,C2P1.1,16.1,mu_pos,0,,1,ENO,enrofloxacin ,fluoroquinolone,28.85,29,0,
12-Jun-15,0,1,8,15-6-T-H8-C4-2,C8P4.2,59.2,mu_pos,0,,2,CTX,cefotaxime,beta-lactam,28.86,29,0,
12-Jun-15,0,0,5,15-6-P-H5-C2-1,C5P2.1,92.1,mu_pos,0,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.86,29,0,
2-Jul-15,1,1,4,15-7-T-H4-C1-1,2C4P1.1,35.1,mu_pos,0,2,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,28.86,29,0,
